
Initial pcm(0x7EC0) Step = (0) /cnt=25 / F8 FF 31 22 21 02 00 33 56 B8 00 75 87 87 77 00 77 A9 45 55 00 66 55 56 45
;ADPCM5   Step  PcmCode
   13   74      0x4C78
   3   73      0x5B36
   3   73      0x689D
   11   72      0x62DF
   13   72      0x56B0
   10   71      0x54F3
   10   71      0x535E
   3   70      0x5E72
   4   70      0x6B65
   0   69      0x6CD5
   0   69      0x6E23
   2   68      0x74AC
   0   68      0x75DC
   1   67      0x796C
   6   67      0x8779
   5   66      0x935C
   2   66      0x9845
   13   65      0x9165
   11   65      0x8EB8
   1   64      0x9165
   8   64      0x9F33
   5   63      0xA820
   12   63      0xA46F
   16   62      0x9AD6
   13   62      0x9625
   0   61      0x96D0
   1   61      0x98A4
   0   60      0x9940
   12   60      0x967A
   13   59      0x9298
   13   59      0x8F11
   14   58      0x8A87
   10   58      0x8A12
   4   57      0x8E32
   2   57      0x9046
   16   56      0x8ADD
   17   56      0x852E
   10   55      0x84CD
   3   55      0x8735
   4   54      0x8A4E
   1   54      0x8B3E
   14   53      0x886D
   15   53      0x854D
   10   52      0x8505
   1   52      0x85CB
   12   51      0x8480
   0   51      0x84BC
   12   50      0x8390
   1f   50      0x7CF0
   18   52      0x794E
   0   52      0x7990
   11   51      0x78CA
   1e   51      0x71FA
   1f   67      0x6AB2
   17   67      0x5A7C
   15   66      0x4E99
   a   66      0x633C
   4   65      0x6C14
   18   65      0x5CE4
   11   64      0x5A37
   10   64      0x5968
   15   63      0x507B
   b   63      0x6176
   6   62      0x6B0F
   13   62      0x665E
   6   61      0x6F16
   1   61      0x70EA
   11   60      0x6F16
   a   60      0x7ABC
   d   72      0x89B6
   1   72      0x8EEE
   10   71      0x8D31
   11   71      0x8872
   1   70      0x8D31
   3   70      0x9742
   1   69      0x9B92
   0   69      0x9CE0
   10   68      0x9B92
   11   68      0x9802
   1   67      0x9B92
   10   67      0x9A7E
   11   66      0x9741
   1   66      0x9A33
   10   65      0x9938
   11   65      0x968B
   11   64      0x93DE
   12   64      0x8FD0
   1   63      0x923E
   2   63      0x95EF
   13   62      0x90C4
   15   62      0x8964
   10   61      0x88B9
   2   61      0x8BC5
   0   60      0x8C61
   12   60      0x899B
   12   59      0x86D5
   11   59      0x8552
   10   58      0x84D1
   10   58      0x845C
   12   57      0x8212
   10   57      0x81A8
   2   56      0x83BC
   12   56      0x81D7
   16   55      0x7CEA
 
Initial pcm(0x77C0) Step = (55) /cnt=150 / 3C 24 FA 43 62 CF 52 12 95 11 A2 02 83 10 01 38 52 01 22 31 AE 11 14 02 12 EF 08 21 13 27 7B 01 14 34 25 3E 64 FF 14 42 4B 54 21 91 10 92 32 64 50 22 70 31 55 23 10 B6 29 47 32 35 AF 14 3D 43 70 E1 3E 23 77 0F FB A9 15 FD 33 1C 56 75 23 6A 83 15 10 88 23 61 32 55 54 61 4C 43 70 31 32 DF 91 32 32 57 AE 10 17 03 B3 F9 46 24 22 37 67 12 33 D5 32 88 20 61 A2 20 20 02 30 01 12 49 43 25 00 22 76 66 13 06 21 CB B2 00 11 53 7D 70 11 42 30 3E 78 14 3F 9F
;ADPCM5   Step  PcmCode
  4   55      0x7AD9
   2   54      0x7C91
   1a   54      0x75FF
   1f   70      0x6C4C
   13   70      0x623B
   14   69      0x5548
   2   69      0x5BD1
   6   68      0x6CD1
   12   68      0x66E0
   15   67      0x59CD
   12   67      0x5466
   11   66      0x5129
   5   66      0x5BF8
   9   70      0x6EA4
   11   70      0x6A54
   11   69      0x6604
   2   69      0x6C8D
   10   68      0x6B3F
   3   68      0x7390
   8   70      0x87C7
   0   70      0x8937
   11   69      0x84E7
   1   69      0x88D2
   10   68      0x8784
   2   68      0x8D75
   5   67      0x9A88
   1   67      0x9DC5
   10   66      0x9CB1
   12   66      0x97C8
   12   65      0x92DF
   1   65      0x958C
   3   64      0x9BCC
   1   64      0x9E3A
   11   63      0x9BCC
   14   63      0x9527
   11   62      0x92F0
   2   62      0x964A
   10   61      0x959F
   2   61      0x98AB
   11   60      0x96D7
   18   60      0x8D69
   10   59      0x8CDB
   11   59      0x8B58
   12   58      0x88D3
   3   58      0x8C07
   11   57      0x8AA8
   17   57      0x846A
   12   56      0x8256
   11   56      0x8133
   10   55      0x80D2
   4   55      0x83EB
   11   54      0x82E3
   14   54      0x8012
   13   53      0x7DE2
   15   53      0x7AC2
   2   52      0x7C2D
   4   52      0x7E81
   16   51      0x7B24
   1f   51      0x73DC
   1f   67      0x6C94
   14   67      0x62DA
   11   66      0x5F9D
   2   66      0x6486
   4   65      0x6D5E
   14   65      0x6554
   15   64      0x5B81
   1   64      0x5DEF
   12   63      0x59E1
   1   63      0x5C18
   9   67      0x6A1F
   10   67      0x690B
   1   66      0x6C48
   2   66      0x7131
   13   65      0x6A51
   4   65      0x725B
   6   64      0x7DF8
   10   64      0x7D29
   5   63      0x8616
   2   63      0x89C7
   12   62      0x8616
   1   62      0x8818
   3   61      0x8CC9
   5   61      0x937E
   5   60      0x9A33
   13   60      0x9651
   12   59      0x938B
   10   59      0x930A
   1   58      0x948D
   9   58      0x9D42
   12   57      0x9AF8
   17   57      0x94BA
   4   56      0x9879
   12   56      0x9694
   13   55      0x93ED
   5   55      0x97B6
   13   54      0x954E
   14   54      0x927D
   11   53      0x918D
   1d   53      0x89DF
   13   52      0x87E3
   3   52      0x89B2
   14   51      0x875E
   0   51      0x879A
   17   50      0x8415
   1e   50      0x7DE2
   3   49      0x7F60
   3   49      0x80BB
   2   48      0x81B3
   7   48      0x8459
   17   47      0x81B3
   1f   47      0x7CB9
   10   46      0x7C90
   19   46      0x79CB
   1a   52      0x76BB
   5   52      0x7993
   11   51      0x78CD
   1d   51      0x7275
   1f   67      0x6B2D
   13   67      0x639D
   13   66      0x5C0D
   6   66      0x68D3
   5   65      0x73A2
   15   65      0x69CF
   17   64      0x5C69
   13   64      0x56BC
   2   63      0x5ACA
   a   63      0x6A4B
   6   62      0x73E4
   15   62      0x6C84
   11   61      0x6A82
   0   61      0x6B1E
   1   60      0x6CF2
   8   60      0x7660
   8   62      0x7FCE
   3   62      0x847F
   12   61      0x8125
   12   61      0x7E19
   3   60      0x825D
   5   60      0x8877
   5   59      0x8E91
   4   59      0x931B
   15   58      0x8D8F
   11   58      0x8C30
   6   57      0x9225
   3   57      0x950E
   4   56      0x98CD
   10   56      0x986C
   17   55      0x92BD
   1   55      0x93C5
   3   54      0x962D
   12   54      0x949D
   3   53      0x96CD
   11   53      0x95F4
   19   57      0x908D
   12   57      0x8E79
   13   56      0x8B90
   12   56      0x89AB
   3   55      0x8C52
   17   55      0x8729
   15   54      0x8360
   0   54      0x83B0
   11   53      0x82C0
   17   53      0x7E7D
   11   52      0x7DA4
   3   52      0x7F73
   10   51      0x7F31
   3   51      0x80D5
   1b   59      0x7B6E
   16   59      0x74E0
   4   58      0x796A
   4   58      0x7D8A
   12   57      0x7B40
   12   57      0x792C
   12   56      0x7718
   17   56      0x7169
   13   55      0x6EC2
   12   55      0x6D0A
   11   54      0x6C02
   13   54      0x69D2
   3   53      0x6C02
   5   53      0x6F22
   1d   65      0x6774
   12   65      0x62FD
   3   64      0x693D
   0   64      0x6A0C
   2   63      0x6E1A
   1   63      0x7051
   16   62      0x66B8
   2   62      0x6A12
   a   68      0x7829
   0   68      0x7959
   12   67      0x7368
   2   67      0x78CF
   0   66      0x79E3
   0   66      0x7ADE
   3   65      0x81BE
   1   65      0x846B
   10   64      0x8387
   2   64      0x8795
   1   63      0x8A03
   13   63      0x84D8
   4   62      0x8B7D
   5   62      0x92DD
   12   61      0x8F83
   0   61      0x901F
   0   60      0x90BB
   12   60      0x8DF5
   2   59      0x90BB
   6   59      0x9749
   16   58      0x90BB
   13   58      0x8D87
   1   57      0x8EE6
   16   57      0x897D
   10   56      0x8913
   11   56      0x87F0
   2   55      0x89D5
   12   55      0x881D
   1b   63      0x8032
   0   63      0x80EF
   10   62      0x8032
   1   62      0x8234
   1   61      0x8436
   13   61      0x7FF2
   15   60      0x793D
   10   60      0x78AF
   7   59      0x8101
   11   59      0x7F7E
   11   58      0x7DFB
   12   58      0x7BB1
   14   57      0x7791
   10   57      0x7727
   3   56      0x7A10
   8   56      0x8081
   17   55      0x7AD2
   14   55      0x77B9
   11   54      0x76B1
   1f   54      0x6CFE
   13   53      0x6ACE
   f   53      0x739F
   9   57      0x7906
 
Initial pcm(0x75C0) Step = (57) /cnt=150 / E7 8C F2 22 01 58 11 02 01 21 8E 06 22 50 04 E7 24 30 03 74 71 10 08 97 62 3D 50 72 21 59 CE D0 02 52 32 E7 01 73 30 41 10 01 18 0C 62 86 07 17 42 08 D3 65 6A E1 26 D2 7B 22 DD 20 5A 11 01 10 03 32 00 21 31 00 5C 01 30 60 27 4A D3 02 00 10 AD 55 32 79 07 25 77 02 54 13 25 44 21 81 32 6D 76 80 16 15 96 99 92 58 50 4A 34 A7 23 97 5B 23 46 40 27 5A 32 13 10 44 29 22 61 25 63 A5 6D 12 78 FA B6 02 74 34 25 B4 20 33 13 45 96 15 33 47 64 E6 47 B8 00 20
;ADPCM5   Step  PcmCode
  1c   57      0x6B56
   18   59      0x6441
   12   59      0x61BC
   f   75      0x715E
   2   75      0x7CF4
   12   74      0x715E
   11   74      0x6B0D
   10   73      0x68F2
   1   73      0x6EB0
   1   72      0x746E
   2   72      0x7D22
   10   71      0x7B65
   11   71      0x76A6
   0   70      0x783B
   11   70      0x73EB
   2   69      0x7B1C
   6   69      0x8C1C
   10   68      0x8ACE
   12   68      0x84DD
   12   67      0x7EEC
   0   67      0x8000
   5   66      0x8BE3
   4   66      0x94BB
   10   65      0x93C0
   14   65      0x8BB6
   12   64      0x873F
   10   64      0x8670
   3   63      0x8C1D
   3   63      0x9148
   10   62      0x908B
   14   62      0x8A82
   17   61      0x8073
   10   61      0x7FD7
   1   60      0x81AB
   8   60      0x8B19
   0   59      0x8BA7
   17   59      0x8417
   19   63      0x7A82
   12   63      0x76D1
   6   62      0x806A
   10   62      0x7FBF
   5   61      0x871F
   12   61      0x8413
   17   60      0x7AEE
   11   60      0x7944
   12   59      0x767E
   9   59      0x8013
   5   58      0x859F
   0   58      0x8614
   1d   70      0x79B4
   12   70      0x7283
   10   69      0x7113
   2   69      0x779C
   5   68      0x85FE
   12   68      0x800D
   13   67      0x77BC
   11   67      0x747F
   10   66      0x736B
   13   66      0x6C8B
   7   65      0x7B48
   0   65      0x7C2C
   13   64      0x75EC
   11   64      0x737E
   14   63      0x6C30
   1   63      0x6E67
   0   62      0x6F24
   8   62      0x7A8C
   1   61      0x7C8E
   1c   61      0x6D4E
   0   60      0x6DEA
   2   60      0x70B0
   6   59      0x77E6
   7   59      0x7F76
   10   58      0x7EF5
   17   58      0x7816
   1   57      0x7975
   2   57      0x7B89
   4   56      0x7F48
   8   56      0x85B9
   10   55      0x8558
   15   55      0x818F
   16   54      0x7D16
   a   54      0x83A8
   6   53      0x87B9
   11   53      0x86E0
   e   67      0x8F20
   16   67      0x8113
   12   66      0x7BAC
   b   66      0x9246
   17   65      0x8389
   2   65      0x8800
   2   64      0x8C77
   1d   64      0x768B
   d   76      0x8C77
   10   76      0x89EB
   12   75      0x7D2D
   1   75      0x8420
   11   74      0x7D2D
   1   74      0x837E
   10   73      0x8163
   10   73      0x7F79
   1   72      0x8537
   13   72      0x7908
   0   71      0x7AC5
   0   71      0x7C5A
   10   70      0x7AC5
   1   70      0x7F15
   2   69      0x8646
   11   69      0x825B
   13   68      0x7935
   0   68      0x7A65
   0   67      0x7B95
   1   67      0x7ED2
   0   66      0x7FE6
   10   66      0x7EEB
   13   65      0x780B
   10   65      0x7727
   6   64      0x82C4
   17   64      0x7698
   2   63      0x7AA6
   3   63      0x7FD1
   1d   75      0x6BE2
   2   75      0x7778
   10   74      0x7527
   0   74      0x7742
   0   73      0x795D
   10   73      0x7773
   1   72      0x7D31
   15   72      0x6A0B
   5   71      0x7D31
   12   71      0x7547
   13   70      0x6A33
   9   70      0x8589
   17   69      0x6FF5
   7   69      0x8392
   10   68      0x8244
   17   68      0x7070
   7   67      0x8244
   12   67      0x7CDD
   0   66      0x7DF1
   4   66      0x86C9
   15   65      0x7BFA
   3   65      0x823A
   1   64      0x84E7
   14   64      0x7D99
   4   63      0x84E7
   11   63      0x82B0
   2   62      0x8661
   1   62      0x8863
   18   64      0x7CFB
   2   64      0x8109
   3   63      0x86B6
   16   63      0x7D1D
   7   62      0x8830
   10   62      0x8785
   18   64      0x7C1D
   6   64      0x86AA
   11   63      0x843C
   15   63      0x7C1D
   1   62      0x7E54
   9   62      0x8B13
   19   66      0x7E54
   12   66      0x796B
   9   70      0x8C17
   18   70      0x73A1
   5   69      0x8374
   0   69      0x84C2
   15   68      0x7660
   4   68      0x8113
   13   67      0x78C2
   7   67      0x88F8
   1a   73      0x7245
   3   73      0x7FAC
   2   72      0x893F
   17   72      0x6F22
   9   76      0x9036
   13   76      0x7E5F
   12   75      0x71A1
   6   75      0x8FC1
   14   74      0x7AE6
   10   74      0x78CB
   4   73      0x8BC1
   17   73      0x6F08
   2   72      0x789B
   2   72      0x814F
   13   71      0x7520
   3   71      0x8034
   11   70      0x7B75
   10   70      0x7A05
   1   69      0x7E55
   14   69      0x7290
   4   68      0x7E55
   12   68      0x7864
   2   67      0x7E55
   1   67      0x8192
   16   66      0x7385
   5   66      0x7E54
   12   65      0x796B
   3   65      0x7FAB
   6   64      0x8B48
   1d   64      0x755C
   6   63      0x7FE9
   12   63      0x7C38
   1   62      0x7E6F
   8   62      0x89D7
   17   61      0x7FC8
   a   61      0x8C97
   1f   77      0x79AF
   2   77      0x87B3
   10   76      0x84E6
   14   76      0x6DF5
   7   75      0x9431
   14   75      0x7F56
   13   74      0x6F1E
   5   74      0x864A
   12   73      0x7BC2
   0   73      0x7DAC
   2   72      0x873F
   13   72      0x7B10
   3   71      0x873F
   13   71      0x7C2B
   11   70      0x776C
   5   70      0x873F
   14   69      0x7A4C
   5   69      0x88AE
   11   68      0x84C3
   13   68      0x7C72
   3   67      0x84C3
   17   67      0x748D
   4   66      0x7E47
   4   66      0x871F
   16   65      0x7A59
   7   65      0x87BF
   14   64      0x7FB5
   18   64      0x71E7
   b   72      0x8493
   0   72      0x8650
   10   71      0x8493
   10   71      0x82FE
   12   70      0x7B14
 
Initial pcm(0x7F40) Step = (70) /cnt=150 / B5 43 21 62 DD 64 32 27 22 60 DB 73 2A 65 03 29 41 71 87 70 99 27 23 21 31 24 03 77 B2 23 C9 27 65 41 34 B6 59 10 01 46 6D F8 11 02 43 93 20 11 02 42 D6 15 54 33 82 96 9D A1 16 94 96 26 72 49 62 96 47 72 26 21 D2 00 10 10 13 96 36 51 07 34 98 20 72 50 72 A4 94 5D FF 02 6D 54 12 02 23 32 10 00 00 00 A5 31 24 31 35 91 11 40 79 C0 56 37 43 01 33 96 41 71 47 60 5A FD 12 20 12 AB 00 11 00 00 49 10 20 21 57 B2 95 30 21 04 6D D7 03 23 10 DA 20 13 32 10
;ADPCM5   Step  PcmCode
  13   70      0x752F
   4   69      0x8222
   11   69      0x7E37
   2   68      0x84C0
   12   68      0x7ECF
   16   67      0x6F5B
   d   67      0x8C8A
   1d   79      0x6F5B
   2   79      0x8051
   3   78      0x9810
   17   78      0x69CD
   2   77      0x7938
   2   77      0x873C
   12   76      0x7938
   10   76      0x76AC
   6   75      0x97CF
   13   75      0x8797
   17   74      0x64D5
   a   74      0x9113
   12   73      0x868B
   15   73      0x717B
   6   72      0x8A60
   13   72      0x7E31
   10   71      0x7C74
   11   71      0x77B5
   4   70      0x85F4
   1   70      0x8A44
   17   69      0x74B0
   7   69      0x884D
   18   71      0x7211
   0   71      0x73A6
   7   70      0x8B64
   17   70      0x75D0
   2   69      0x7D01
   3   69      0x8627
   12   68      0x7F9E
   11   68      0x7C0E
   2   67      0x81FF
   1   67      0x853C
   13   66      0x7DAC
   3   66      0x848C
   0   65      0x8587
   17   65      0x7821
   7   64      0x8587
   2   64      0x8995
   1b   72      0x76E9
   3   72      0x8318
   2   71      0x8BCC
   17   71      0x740E
   2   70      0x7BF8
   5   70      0x8BCB
   16   69      0x7917
   1   69      0x7D02
   4   68      0x88C7
   14   68      0x7E14
   13   67      0x75C3
   9   67      0x8A4C
   15   66      0x7E69
   10   66      0x7D6E
   1   65      0x8060
   11   65      0x7DB3
   10   64      0x7CCF
   6   64      0x875C
   14   63      0x800E
   18   63      0x7381
   f   79      0x8A64
   11   79      0x8037
   11   78      0x760A
   2   78      0x8575
   10   77      0x8260
   13   77      0x6EC1
   4   76      0x87FD
   10   76      0x8571
   12   75      0x78B3
   1   75      0x7FA6
   1   74      0x8699
   12   74      0x7C11
   0   73      0x7E2C
   2   73      0x87BF
   14   72      0x7683
   5   72      0x89A9
   11   71      0x8471
   14   71      0x7632
   5   70      0x879B
   13   70      0x7D8A
   3   69      0x879B
   12   69      0x8112
   18   71      0x6AD6
   d   71      0x9593
   19   75      0x7780
   11   75      0x708D
   a   81      0xA138
   16   81      0x6BD8
   1   80      0x7829
   4   80      0x99C0
   19   84      0x52D5
   6   84      0x99E0
   12   83      0x7E8D
   12   83      0x65B7
   7   82      0xB03B
   19   82      0x5A6B
   4   81      0x8311
   2   81      0x9798
   16   80      0x6238
   7   80      0x9A34
   14   79      0x789D
   12   79      0x67A7
   7   78      0x9A8B
   16   78      0x7273
   2   77      0x81DE
   1   77      0x8A46
   12   76      0x7C42
   0   76      0x7ECE
   10   75      0x7C42
   0   75      0x7E93
   1   74      0x8586
   10   74      0x836B
   1   73      0x89BC
   13   73      0x7C55
   11   72      0x7697
   6   72      0x8D39
   13   71      0x810A
   11   71      0x7C4B
   5   70      0x8DB4
   17   70      0x7820
   0   69      0x7990
   4   69      0x8555
   13   68      0x7C2F
   0   68      0x7D5F
